Text,Label,SubLabel
@narendramodiનમસ્કાર સરજી હું ગુજરાતના ખેડા જિલ્લાના નડિયાદ શહેરમાં રહું છું અને એડવોકેટ સાથે સામજિક કાર્યકર છું પરંતું આપની પાર્ટીના અહીંના એમપીએમએલને તેમની આંગળીના ઇશારે નાચવાવાળા લોકો ગમે છે મારા જેવા દેશપ્રેમી સત્યવાદી નહિ જેથી લઈ પાર્ટીમાંથી avoid ક,Hostile,Offensive 
"દેશ પેલા, રાષ્ટ્ર પેલા એવું બોલતા ઘુતારાઓ મોટા ટાયર વાળી ગાડીઓમાં પ્રજાને પૈસે રખડયે રાખે છે..પ્રજાને નથી દવાઓ મળતી નથી ઇન્જેક્શન..નથી મળતી એમ્બ્યુલન્સ કે નથી મળતી શબવાહીની..નેતા દેશ પ્રેમી હોય તો પોતાના અંગત વપરાશના વાહનો પણ લોકોની સેવામાં આપી દયે.બાકી ખોટું પ્રજાને ""દુ"" ન બનાવે",Hostile,Offensive 
"હવે નકલી દેશ પ્રેમી ભાજપ ના બુદ્ધિ હીન નેતાઓ નક્કી કરશે સ્ત્રીઓએ શુ બોલવું, શુ ખાવું, શુ પહેરવું વગેરે વગેરે. આ ગુલામી કરતા તો અંગ્રેઝોં ની ગુલામી સારી હતી, થોડો ઘણો વિકાસ તો જોવા મળતો હતો.
https://t.co/dKOzUoUzuy",Hostile,Defamation 
@Bhavesh_bharvad @bhatvicky73 @RajatSharmaLive @WHO @Bittu_Tufani @RealJiGoJoGi @the_lalitlife @Garvi_gujarat2 @ashutosh83B આવા વાક્ય બોલી ને તું જે ભાજપ ના ફેક ન્યૂઝ અને નફરતી ધાર્મિક કટરતા ની જ પોલ ખોલે છે ધાર્મિક કટરતા માં ડૂબેલા નફરતી કીડાઓ પોતાને રા,Hostile,Offensive 
પોતાના હક માટે 100 દિવસથી રોડ પર બેસી લોકશાહી ઢબે આંદોલન કરતો ખેડુ ખાલીસતાની અને દેશદ્રોહી છે અને નોકરીના બદલામાં સ્ત્રીઓના દેહ ચુથતો પોતાનો નેતા દેશપ્રેમી છે..એટલે એના સમર્થકો રોડ પર ઉતરી બધું સળગાવી રોડ બ્લોક કરી શકે એમ ??? ક્યાં દેશ ને ધકેલી દીધો ? 23 % લોકોની ભૂલ બધાને નડે છે,Hostile,Defamation 
"@News18Guj બહુ બધા નેતા સાબૂત માંગતા હતા. દેશ પ્રેમી નેતાઓ.
@ArvindKejriwal @RahulGandhi @KapilSibal",Hostile,Offensive 
"આપણું #PoliceDepartment દારૂના વેચાણમાં ભાગીદારી ભજવે છે અને હપ્તા વસૂલ કરે છે!!!! 
ગુજરાતમાં દારૂબંધી હોવા છતાં, દારૂ ખૂબ મોટાં પ્રમાણમાં વેચાય છે તેનું એક મોટું કારણ આ જ છે...!!! 
આપ શ્રી @vijayrupanibjpજી આ બાબતે
થોડો વિચાર કરશો એવી અપેક્ષા 🙏🙏🙏

#દેશપ્રેમી",Hostile,Hate 
"@Deshpremi_Gujju આવ ભાઈ દેશપ્રેમી,

ઝઘડીએ.😂😂😂😂",Hostile,Offensive 
"રાજ્યસભામાં કંગના-કિસાનની ચર્ચા : સંજય રાઉતના સરકાર પર પ્રહાર- અર્નબ અને કંગના દેશપ્રેમી, હક માટે લડતા ખેડૂતો દેશદ્રોહી
https://t.co/F1XmIeU8Tu

#RajyaSabha #KanganaRanaut #Farmers #FarmersProtest #AgricultureBill #FarmersProstests #SanjayRaut #ArnabGoswami https://t.co/N1AlKP3mBH",Hostile,Defamation 
આ છે ઇસ્લામ.. પણ આ વિશે એકપણ કહેવાતા દેશપ્રેમી અને સમજસેવકો કઈ નહિ બોલે... https://t.co/5mqCo641CI,Hostile,Offensive 
"સરકાર માટે કંગના દેશપ્રેમી છે અને હક માંગતા ખેડૂતો દેશદ્રોહી છે, શિવસેનાના સરકાર પર પ્રહારો https://t.co/MzdQEgNkR4",Hostile,Defamation 
@narendramodi મોદીજી- આપને એક વિનંતિ રાષ્ટ્ર પ્રેમી ની રક્ષા મા ઢિલ દેખાય છે.આપના અને અમિત ભાઈના ઉપર જ આધાર છે.કેનેડા મા ધમકીઓ મળવા માંડી છે. ખાલીસ્તાની તરફ થી.વંદેમાતરમ રેલી વાળા ને. વેકસિન ની સામે દેશ ના ગદ્દાર ની સોંપણી થાય તેવું કાંઈક કરવું જોઇએ. આપ બ,Hostile,Hate
"@HardikPatel_ આ દેશ વિરોધીઓ નો સમર્થક છે,, હાર્દિકયા ટોપા વધારે ઉછળીશ નહિ,, તું કોઈ દેશ પ્રેમી નાં હાથે લાગી જઈશ ને તો ધોઈ નાખશે તને,, આંદોલન ના નામે તે કેટલી હિંસાઓ કરાવી હતી અમે ક્યારેય નહિ ભૂલીએ,તું રૂપિયા નો લાલચી છે,તું દેશ વિરોધી છે,",Hostile,Fake 
"જો આપણા દેશમાથી એક તરફી પ્રેમ કરવાવાળા પ્રેમી પંખીડાઓને અલગ તારવવામા આવે તો એ લોકોનો પોતાનો એક નોનકડો એવો પાકીસ્તાન જેવડો દેશ બની જાય....!!😹

અને એનુ રાષ્ટ્રગીત કંઈક આવુ હશે... 
તુ પ્યાર હૈ કીસી ઔર કા...તુજે ચાહતા કોઈ ઔર હૈ...!! 😆♥️",Hostile,Offensive 
"અહીં મોટા મોટા બણગાં ઝીંકો છો દેશપ્રેમી હોવાના....

સાચો દેશપ્રેમી પહેલા સમાજહિતે કાર્ય કરનાર હોવો જોઈએ...

અને અહીં બણગાં ફૂંકાનારામાંથી ઘણાય ને તો એની સોસાયટીમાં રહેતા લોકોની તકલીફો ય નથી દેખાતી હોતી.

#ઊડતું જેને લેવું હોય એ લઈ જ લેજો હો, બેવડું કરીને🤣😂🤣",Hostile,Offensive 
"કૈથલના ભાજપ ધારાસભ્યએ ખેડૂત આંદોલન પર આપ્યું નિવેદન, કહ્યું 'દિલ્હીમાં ખેડૂતો નહીં ખાલિસ્તાન જિંદાબાદવાળા બેઠા છે'

#FarmersProtest @BJP4India",Hostile,Defamation 
"જેમ ને તમને મત આપી સતા આપી ત્યારે તે દેશપ્રેમી અને જ્યારે તે પોતાના હકક કે અધિકાર ની વાત કરેતો તે ખાલીસ્તાની થઈ જાય છે તમને શરમ આવી જોઈએ આવા નિવેદનો આપતા @BJP4India @BJP4Gujarat 
@HardikPatel_ @NikhilSavani_",Hostile,Offensive 
@VtvGujarati @BJP4India જેમ ને તમને મત આપી સતા આપી ત્યારે તે દેશપ્રેમી અને જ્યારે તે પોતાના હકક કે અધિકાર ની વાત કરેતો તે ખાલીસ્તાની થઈ જાય છે તમને શરમ આવી જોઈએ આવા નિવેદનો આપતા @BJP4India @BJP4Gujarat,Hostile,Defamation 
